side,point_index,x_local,y_local,z_local,x_global,y_global,z_global,vs_max,grad_norm,grad_x,grad_y,grad_z,hess_eig1,hess_eig2,hess_eig3,stationary_shift,tangential_grad_norm,tangential_grad_u,tangential_grad_v,tangential_hess_eig1,tangential_hess_eig2,tangential_stationary_shift,n_mls_neighbors,vhole_mean,vhole_max,vhole_min,delta_vhole,mean_sector_potential,min_sector_potential,max_sector_potential,min_sector_id,max_sector_id,anisotropy_angle_deg,validated,reason
forward,1755,-0.04463492042846359,-0.008301589547911381,2.0195237667338795,-1.836302496313956,8.884288459167472,1.6754867061103984,59.6940590477,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,,28.80901996220646,29.47856941663204,28.0403660409,1.4382033757320407,30.885039085493542,30.21548963106796,31.6536930068,4,1,135.0,True,Validated.
